4,teacher,student,male,female
7716,0,1,1,0
7717,0,1,0,1
7718,0,1,1,0
7719,1,0,0,1
7720,0,1,0,1
7721,0,1,0,1
7722,0,1,1,0
7723,0,1,0,1
7724,0,1,1,0
7725,0,1,1,0
7726,0,1,1,0
7727,0,1,0,1
7728,0,1,0,1
7729,1,0,0,1
7730,0,1,0,1
7731,0,1,1,0
7732,0,1,0,1
7733,0,1,0,1
7734,0,1,1,0
7735,0,1,0,1
7736,0,1,0,1
7737,0,1,1,0
7738,0,1,0,1
7739,0,1,0,1
7740,0,1,0,1
7741,0,1,1,0
7742,0,1,1,0
7743,0,1,1,0
7744,0,1,0,1
7745,0,1,0,1
7746,0,1,1,0
7747,0,1,0,1
7748,0,1,0,1
7749,0,1,1,0
7750,0,1,0,1
7751,0,1,0,1
7752,0,1,0,1
7753,0,1,0,1
7754,0,1,0,1
7755,0,1,0,1
7756,0,1,0,1
7757,0,1,1,0
7758,0,1,0,1
7759,0,1,0,1
7760,0,1,0,1
7761,0,1,1,0
7762,0,1,0,1
7763,0,1,0,1
7764,0,1,0,1
7765,0,1,0,1
7766,0,1,0,1
7767,0,1,0,1
7768,0,1,0,1
7769,0,1,0,1
7770,0,1,1,0
7771,0,1,0,1
7772,0,1,1,0
7773,0,1,0,1
7774,0,1,0,1
7775,0,1,0,1
7776,0,1,1,0
7777,0,1,1,0
7778,0,1,0,1
7779,1,0,1,0
7780,0,1,1,0
7781,0,1,1,0
7782,0,1,1,0
7783,1,0,0,1
7784,0,1,0,1
7785,0,1,0,1
7786,0,1,0,1
7787,0,1,0,1
7788,0,1,0,1
7789,1,0,0,1
7790,0,1,0,1
7791,0,1,0,1
7792,0,1,0,1
7793,0,1,0,1
7794,0,1,0,1
7795,1,0,1,0
7796,0,1,1,0
7797,1,0,0,1
7798,0,1,1,0
7799,0,1,1,0
7800,0,1,0,1
7801,0,1,1,0
7802,0,1,0,1
7803,0,1,1,0
7804,0,1,1,0
7805,0,1,0,1
7806,0,1,0,1
7807,0,1,1,0
7808,0,1,1,0
7809,0,1,1,0
7810,0,1,1,0
7811,0,1,1,0
7812,0,1,0,1
7813,1,0,1,0
7814,0,1,0,1
7815,0,1,1,0
7816,0,1,0,1
7817,0,1,1,0
7818,0,1,1,0
7819,0,1,0,1
7820,0,1,0,1
7821,0,1,0,1
7822,0,1,0,1
7823,0,1,0,1
7824,0,1,0,1
7825,0,1,1,0
7826,0,1,1,0
7827,0,1,0,1
7828,0,1,1,0
7829,0,1,1,0
7830,0,1,1,0
7831,0,1,0,1
7832,0,1,1,0
7833,0,1,1,0
7834,0,1,0,1
7835,0,1,1,0
7836,0,1,0,1
7837,0,1,1,0
7838,0,1,0,1
7839,0,1,0,1
7840,0,1,0,1
7841,0,1,0,1
7842,0,1,0,1
7843,0,1,0,1
7844,0,1,0,1
7845,0,1,0,1
7846,0,1,0,1
7847,0,1,0,1
7848,0,1,0,1
7849,0,1,1,0
7850,0,1,1,0
7851,0,1,0,1
7852,0,1,0,1
7853,0,1,1,0
7854,0,1,0,1
7855,0,1,1,0
7856,0,1,1,0
7857,0,1,1,0
7858,0,1,0,1
7859,0,1,1,0
7860,0,1,1,0
7861,0,1,1,0
7862,0,1,0,1
7863,0,1,0,1
7864,0,1,0,1
7865,0,1,1,0
7866,0,1,0,1
7867,0,1,1,0
7868,0,1,1,0
7869,0,1,0,1
7870,0,1,0,1
7871,1,0,1,0
7872,0,1,1,0
7873,0,1,0,1
7874,0,1,1,0
7875,0,1,0,1
7876,0,1,1,0
7877,0,1,0,1
7878,0,1,1,0
7879,0,1,1,0
7880,0,1,0,1
7881,0,1,0,1
7882,0,1,0,1
7883,0,1,1,0
7884,0,1,1,0
7885,0,1,0,1
7886,0,1,0,1
7887,1,0,1,0
7888,1,0,0,1
7889,1,0,0,1
7890,1,0,1,0
7891,0,1,1,0
7892,0,1,1,0
7893,0,1,1,0
7894,0,1,0,1
7895,0,1,0,1
7896,0,1,1,0
7897,0,1,1,0
7898,1,0,0,1
7899,1,0,1,0
7900,0,1,0,1
7901,0,1,0,1
7902,0,1,1,0
7903,0,1,1,0
7904,0,1,0,1
7905,0,1,0,1
7906,0,1,1,0
7907,1,0,0,1
7908,0,1,0,1
7909,1,0,1,0
7910,0,1,0,1
7911,0,1,0,1
7912,0,1,1,0
7913,0,1,0,1
7914,0,1,1,0
7915,0,1,0,1
7916,0,1,1,0
7917,0,1,0,1
7918,0,1,1,0
7919,0,1,1,0
7920,0,1,0,1
7921,1,0,0,1
7922,0,1,0,1
7923,1,0,0,1
7924,0,1,0,1
7925,0,1,1,0
7926,0,1,0,1
7927,0,1,0,1
7928,0,1,1,0
7929,0,1,1,0
7930,0,1,0,1
7931,1,0,1,0
7932,0,1,1,0
7933,0,1,0,1
7934,0,1,1,0
7935,1,0,0,1
7936,0,1,0,1
7937,0,1,1,0
7938,0,1,1,0
7939,0,1,1,0
7940,0,1,1,0
7941,0,1,0,1
7942,1,0,0,1
7943,0,1,1,0
7944,0,1,0,1
7945,0,1,0,1
7946,0,1,0,1
7947,0,1,1,0
7948,0,1,0,1
7949,0,1,0,1
7950,0,1,0,1
7951,0,1,0,1
7952,0,1,1,0
7953,0,1,1,0
7954,0,1,0,1
7955,1,0,1,0
7956,1,0,0,1
7957,1,0,0,1
7958,0,1,1,0
7959,0,1,0,1
7960,1,0,1,0
7961,1,0,1,0
7962,1,0,0,1
7963,1,0,1,0
7964,0,1,1,0
7965,1,0,1,0
7966,0,1,1,0
7967,1,0,0,1
7968,0,1,1,0
7969,0,1,0,1
7970,0,1,1,0
7971,0,1,1,0
7972,0,1,0,1
7973,0,1,0,1
7974,0,1,0,1
7975,1,0,1,0
7976,0,1,1,0
7977,0,1,1,0
7978,0,1,0,1
7979,0,1,1,0
7980,0,1,0,1
7981,0,1,1,0
7982,0,1,1,0
7983,0,1,1,0
7984,1,0,0,1
7985,0,1,1,0
7986,0,1,0,1
7987,0,1,1,0
7988,0,1,0,1
7989,0,1,1,0
7990,0,1,0,1
7991,0,1,0,1
7992,0,1,1,0
7993,0,1,1,0
7994,1,0,1,0
7995,0,1,1,0
7996,0,1,1,0
7997,0,1,0,1
7998,0,1,0,1
7999,0,1,0,1
8000,1,0,0,1
8001,0,1,1,0
8002,0,1,1,0
8003,0,1,1,0
8004,0,1,1,0
8005,0,1,0,1
8006,0,1,1,0
8007,1,0,0,1
8008,0,1,1,0
8009,0,1,0,1
8010,0,1,1,0
8011,0,1,1,0
8012,0,1,0,1
8013,0,1,0,1
8014,0,1,1,0
8015,0,1,1,0
8016,0,1,1,0
8017,1,0,0,1
8018,1,0,1,0
8019,1,0,0,1
8020,0,1,1,0
8021,0,1,1,0
8022,0,1,0,1
8023,0,1,1,0
8024,0,1,1,0
8025,0,1,0,1
8026,0,1,1,0
8027,0,1,1,0
8028,0,1,0,1
8029,0,1,1,0
8030,0,1,0,1
8031,0,1,1,0
8032,0,1,1,0
8033,0,1,0,1
8034,1,0,1,0
8035,0,1,1,0
8036,0,1,1,0
8037,0,1,1,0
8038,0,1,0,1
8039,0,1,0,1
8040,0,1,0,1
8041,0,1,1,0
8042,0,1,0,1
8043,0,1,0,1
8044,0,1,0,1
8045,1,0,1,0
8046,0,1,0,1
8047,1,0,1,0
8048,1,0,1,0
8049,1,0,0,1
8050,0,1,0,1
8051,0,1,0,1
8052,0,1,0,1
8053,0,1,1,0
8054,1,0,1,0
8055,0,1,1,0
8056,0,1,0,1
8057,0,1,1,0
8058,0,1,1,0
8059,0,1,1,0
8060,0,1,0,1
8061,0,1,0,1
8062,1,0,1,0
8063,1,0,1,0
8064,0,1,1,0
8065,0,1,1,0
8066,0,1,1,0
8067,0,1,1,0
8068,0,1,0,1
8069,0,1,1,0
8070,0,1,0,1
8071,0,1,1,0
8072,0,1,0,1
8073,0,1,1,0
8074,0,1,1,0
8075,0,1,1,0
8076,0,1,0,1
8077,1,0,0,1
8078,1,0,0,1
8079,0,1,0,1
8080,0,1,1,0
8081,0,1,0,1
8082,0,1,1,0
8083,0,1,1,0
8084,0,1,0,1
8085,0,1,0,1
8086,0,1,1,0
8087,0,1,0,1
8088,0,1,0,1
8089,0,1,1,0
8090,0,1,1,0
8091,0,1,0,1
8092,0,1,0,1
8093,0,1,0,1
8094,0,1,0,1
8095,0,1,0,1
8096,0,1,0,1
8097,0,1,0,1
8098,0,1,0,1
8099,0,1,1,0
8100,0,1,0,1
8101,0,1,1,0
8102,0,1,1,0
8103,0,1,0,1
8104,0,1,1,0
8105,1,0,0,1
8106,0,1,0,1
8107,1,0,0,1
8108,0,1,1,0
8109,0,1,1,0
8110,0,1,1,0
8111,0,1,0,1
8112,0,1,0,1
8113,0,1,1,0
8114,1,0,0,1
8115,0,1,0,1
8116,0,1,0,1
8117,1,0,1,0
8118,1,0,1,0
8119,1,0,1,0
8120,1,0,1,0
8121,1,0,0,1
8122,0,1,0,1
8123,0,1,0,1
8124,0,1,0,1
8125,0,1,0,1
8126,0,1,0,1
8127,0,1,0,1
8128,0,1,1,0
8129,0,1,0,1
8130,0,1,0,1
8131,0,1,0,1
8132,0,1,1,0
8133,0,1,0,1
8134,0,1,1,0
8135,0,1,0,1
8136,0,1,0,1
8137,0,1,1,0
8138,0,1,0,1
8139,0,1,1,0
8140,0,1,0,1
8141,0,1,0,1
8142,0,1,0,1
8143,1,0,1,0
8144,0,1,0,1
8145,0,1,1,0
8146,1,0,1,0
8147,0,1,0,1
8148,0,1,1,0
8149,0,1,1,0
8150,0,1,1,0
8151,0,1,1,0
8152,0,1,1,0
8153,0,1,0,1
8154,0,1,0,1
8155,0,1,1,0
8156,1,0,1,0
8157,0,1,0,1
8158,0,1,1,0
8159,0,1,0,1
8160,0,1,1,0
8161,1,0,0,1
8162,0,1,1,0
8163,0,1,1,0
8164,0,1,0,1
8165,0,1,1,0
8166,0,1,0,1
8167,0,1,0,1
8168,0,1,1,0
8169,0,1,0,1
8170,0,1,1,0
8171,0,1,0,1
8172,0,1,1,0
8173,0,1,0,1
8174,0,1,1,0
8175,0,1,0,1
8176,0,1,0,1
8177,0,1,0,1
8178,0,1,1,0
8179,0,1,1,0
8180,0,1,0,1
8181,0,1,1,0
8182,1,0,1,0
8183,0,1,0,1
8184,1,0,1,0
8185,0,1,0,1
8186,0,1,1,0
8187,0,1,0,1
8188,0,1,1,0
8189,0,1,1,0
8190,0,1,0,1
8191,0,1,0,1
8192,0,1,1,0
8193,0,1,0,1
8194,0,1,0,1
8195,1,0,0,1
8196,1,0,0,1
8197,1,0,0,1
8198,1,0,1,0
8199,0,1,1,0
8200,0,1,0,1
8201,1,0,0,1
8202,0,1,1,0
8203,0,1,1,0
8204,0,1,1,0
8205,0,1,0,1
8206,0,1,1,0
8207,0,1,0,1
8208,0,1,0,1
8209,0,1,0,1
8210,0,1,0,1
8211,0,1,0,1
8212,0,1,0,1
8213,0,1,1,0
8214,0,1,1,0
8215,1,0,1,0
8216,1,0,0,1
8217,0,1,0,1
8218,0,1,0,1
8219,0,1,0,1
8220,0,1,0,1
8221,0,1,0,1
8222,0,1,0,1
8223,0,1,0,1
8224,0,1,0,1
8225,0,1,0,1
8226,0,1,1,0
8227,0,1,0,1
8228,0,1,0,1
8229,1,0,1,0
8230,0,1,0,1
8231,0,1,0,1
8232,0,1,1,0
8233,0,1,1,0
8234,0,1,1,0
8235,0,1,1,0
8236,0,1,0,1
8237,0,1,1,0
8238,0,1,1,0
8239,0,1,1,0
8240,0,1,0,1
8241,1,0,0,1
8242,1,0,0,1
8243,0,1,0,1
8244,0,1,0,1
8245,0,1,0,1
8246,0,1,0,1
8247,0,1,1,0
8248,0,1,1,0
8249,0,1,1,0
8250,0,1,1,0
8251,0,1,1,0
8252,0,1,0,1
8253,0,1,0,1
8254,0,1,1,0
8255,0,1,1,0
8256,0,1,0,1
8257,0,1,0,1
8258,0,1,0,1
8259,0,1,0,1
8260,0,1,1,0
8261,0,1,0,1
8262,0,1,1,0
8263,0,1,0,1
8264,0,1,0,1
8265,0,1,0,1
8266,0,1,0,1
8267,0,1,1,0
8268,0,1,0,1
8269,0,1,1,0
8270,0,1,0,1
8271,0,1,0,1
8272,0,1,1,0
8273,0,1,0,1
8274,0,1,1,0
8275,0,1,0,1
8276,0,1,1,0
8277,0,1,0,1
8278,0,1,0,1
8279,0,1,1,0
8280,0,1,0,1
8281,0,1,0,1
8282,0,1,0,1
8283,0,1,1,0
8284,0,1,1,0
8285,0,1,0,1
8286,0,1,1,0
8287,0,1,1,0
8288,0,1,1,0
8289,0,1,0,1
8290,0,1,1,0
8291,0,1,1,0
8292,0,1,1,0
8293,0,1,1,0
8294,0,1,1,0
8295,0,1,0,1
8296,0,1,1,0
8297,0,1,0,1
8298,0,1,0,1
8299,0,1,0,1
8300,0,1,0,1
8301,0,1,1,0
8302,0,1,1,0
8303,0,1,1,0
8304,0,1,1,0
8305,0,1,1,0
8306,0,1,0,1
8307,0,1,1,0
8308,0,1,0,1
8309,0,1,0,1
8310,0,1,1,0
8311,0,1,1,0
8312,0,1,0,1
8313,0,1,0,1
8314,0,1,0,1
8315,0,1,1,0
8316,1,0,0,1
8317,0,1,1,0
8318,0,1,1,0
8319,0,1,1,0
8320,0,1,1,0
8321,0,1,1,0
8322,0,1,0,1
8323,0,1,1,0
8324,0,1,1,0
8325,0,1,1,0
8326,0,1,1,0
8327,0,1,1,0
8328,0,1,1,0
8329,0,1,1,0
8330,0,1,0,1
8331,0,1,0,1
8332,0,1,1,0
8333,0,1,0,1
8334,0,1,0,1
8335,0,1,0,1
8336,0,1,0,1
8337,0,1,1,0
8338,0,1,0,1
8339,0,1,1,0
8340,0,1,1,0
8341,0,1,0,1
8342,0,1,0,1
8343,0,1,0,1
8344,0,1,1,0
8345,0,1,1,0
8346,0,1,0,1
8347,0,1,1,0
8348,0,1,0,1
8349,0,1,1,0
8350,0,1,1,0
8351,0,1,0,1
8352,0,1,1,0
8353,0,1,0,1
8354,0,1,0,1
8355,0,1,1,0
8356,0,1,1,0
8357,0,1,0,1
8358,0,1,1,0
8359,0,1,0,1
8360,0,1,0,1
8361,0,1,0,1
8362,0,1,0,1
8363,0,1,0,1
8364,0,1,0,1
8365,0,1,0,1
8366,0,1,1,0
8367,0,1,1,0
8368,0,1,0,1
8369,0,1,1,0
8370,0,1,0,1
8371,0,1,1,0
8372,0,1,0,1
8373,1,0,0,1
8374,0,1,0,1
8375,0,1,0,1
8376,0,1,1,0
8377,0,1,1,0
8378,1,0,1,0
8379,0,1,0,1
8380,0,1,0,1
8381,0,1,0,1
8382,0,1,1,0
8383,1,0,0,1
8384,0,1,0,1
8385,1,0,1,0
8386,0,1,0,1
8387,0,1,1,0
8388,0,1,0,1
8389,0,1,1,0
8390,0,1,0,1
8391,0,1,0,1
8392,0,1,1,0
8393,0,1,0,1
8394,0,1,1,0
8395,1,0,0,1
8396,0,1,0,1
8397,0,1,1,0
8398,1,0,0,1
8399,0,1,1,0
8400,0,1,0,1
8401,0,1,0,1
8402,0,1,1,0
8403,0,1,0,1
8404,0,1,1,0
8405,0,1,0,1
8406,0,1,0,1
8407,1,0,0,1
8408,0,1,0,1
8409,0,1,1,0
8410,1,0,0,1
8411,0,1,1,0
8412,0,1,1,0
8413,0,1,1,0
8414,0,1,0,1
8415,0,1,0,1
8416,1,0,0,1
8417,0,1,1,0
8418,0,1,1,0
8419,0,1,0,1
8420,0,1,0,1
8421,0,1,0,1
8422,0,1,0,1
8423,0,1,1,0
8424,0,1,1,0
8425,0,1,1,0
8426,0,1,0,1
8427,0,1,1,0
8428,0,1,0,1
8429,0,1,0,1
8430,0,1,1,0
8431,0,1,0,1
8432,0,1,0,1
8433,0,1,0,1
8434,0,1,1,0
8435,0,1,0,1
8436,0,1,0,1
8437,1,0,1,0
8438,0,1,0,1
8439,0,1,0,1
8440,0,1,0,1
8441,0,1,0,1
8442,0,1,0,1
8443,0,1,0,1
8444,0,1,0,1
8445,0,1,1,0
8446,0,1,1,0
8447,0,1,1,0
8448,0,1,1,0
8449,0,1,1,0
8450,1,0,1,0
8451,0,1,1,0
8452,0,1,1,0
8453,0,1,0,1
8454,0,1,1,0
8455,0,1,1,0
8456,1,0,0,1
8457,0,1,0,1
8458,1,0,1,0
8459,0,1,0,1
8460,0,1,1,0
8461,0,1,0,1
8462,0,1,1,0
8463,0,1,1,0
8464,0,1,1,0
8465,0,1,1,0
8466,0,1,1,0
8467,0,1,1,0
8468,0,1,0,1
8469,0,1,1,0
8470,0,1,1,0
8471,0,1,1,0
8472,0,1,0,1
8473,0,1,1,0
8474,1,0,0,1
8475,0,1,0,1
8476,0,1,0,1
8477,1,0,1,0
8478,0,1,0,1
8479,0,1,0,1
8480,0,1,1,0
8481,0,1,1,0
8482,0,1,0,1
8483,1,0,1,0
8484,1,0,1,0
8485,0,1,0,1
8486,0,1,1,0
8487,0,1,1,0
8488,0,1,0,1
8489,0,1,1,0
8490,0,1,1,0
8491,0,1,1,0
8492,0,1,1,0
8493,0,1,0,1
8494,0,1,1,0
8495,0,1,1,0
8496,0,1,1,0
8497,0,1,0,1
8498,0,1,1,0
8499,0,1,0,1
8500,0,1,0,1
8501,0,1,0,1
8502,0,1,0,1
8503,0,1,0,1
8504,0,1,1,0
8505,1,0,1,0
8506,0,1,1,0
8507,1,0,1,0
8508,1,0,1,0
8509,0,1,1,0
8510,0,1,1,0
8511,1,0,1,0
8512,0,1,0,1
8513,0,1,1,0
8514,1,0,1,0
8515,0,1,1,0
8516,0,1,1,0
8517,1,0,0,1
8518,0,1,0,1
8519,0,1,1,0
8520,0,1,1,0
8521,0,1,1,0
8522,1,0,1,0
8523,0,1,1,0
8524,0,1,1,0
8525,0,1,1,0
8526,0,1,1,0
8527,0,1,1,0
8528,0,1,0,1
8529,0,1,1,0
8530,1,0,0,1
8531,0,1,0,1
8532,1,0,1,0
8533,0,1,1,0
8534,1,0,0,1
8535,0,1,1,0
8536,0,1,1,0
8537,0,1,1,0
8538,0,1,0,1
8539,1,0,1,0
8540,1,0,1,0
8541,0,1,0,1
8542,0,1,0,1
8543,0,1,1,0
8544,0,1,1,0
8545,0,1,1,0
8546,0,1,1,0
8547,1,0,1,0
8548,0,1,0,1
8549,0,1,1,0
8550,0,1,1,0
8551,0,1,0,1
8552,0,1,0,1
8553,1,0,1,0
8554,0,1,1,0
8555,0,1,1,0
8556,0,1,0,1
8557,0,1,0,1
8558,0,1,0,1
8559,0,1,0,1
8560,0,1,0,1
8561,0,1,1,0
8562,0,1,1,0
8563,0,1,0,1
8564,0,1,0,1
8565,0,1,0,1
8566,0,1,0,1
8567,0,1,0,1
8568,0,1,0,1
8569,0,1,1,0
8570,0,1,0,1
8571,0,1,0,1
8572,0,1,1,0
8573,0,1,0,1
8574,1,0,1,0
8575,0,1,1,0
8576,0,1,0,1
8577,0,1,1,0
8578,1,0,1,0
8579,0,1,0,1
8580,0,1,1,0
8581,0,1,1,0
8582,0,1,1,0
8583,0,1,0,1
8584,0,1,0,1
8585,0,1,0,1
8586,1,0,1,0
8587,0,1,0,1
8588,0,1,0,1
8589,0,1,1,0
8590,0,1,0,1
8591,0,1,1,0
8592,1,0,1,0
8593,1,0,1,0
8594,0,1,0,1
8595,1,0,1,0
8596,0,1,0,1
8597,1,0,1,0
8598,0,1,1,0
8599,0,1,0,1
8600,0,1,0,1
8601,0,1,0,1
8602,0,1,1,0
8603,0,1,1,0
8604,0,1,1,0
8605,0,1,1,0
8606,0,1,1,0
8607,1,0,0,1
8608,1,0,1,0
8609,0,1,1,0
8610,0,1,1,0
8611,0,1,0,1
8612,1,0,0,1
8613,0,1,1,0
8614,0,1,0,1
8615,0,1,1,0
8616,0,1,0,1
8617,0,1,0,1
8618,0,1,1,0
8619,0,1,0,1
8620,0,1,1,0
8621,0,1,0,1
8622,0,1,0,1
8623,0,1,0,1
8624,0,1,1,0
8625,0,1,0,1
8626,1,0,0,1
8627,0,1,0,1
8628,0,1,1,0
8629,0,1,0,1
8630,0,1,0,1
8631,0,1,0,1
8632,0,1,0,1
8633,0,1,1,0
8634,0,1,0,1
8635,0,1,0,1
8636,0,1,1,0
8637,0,1,0,1
8638,0,1,0,1
8639,0,1,1,0
8640,0,1,1,0
8641,0,1,0,1
8642,0,1,0,1
8643,0,1,1,0
8644,0,1,1,0
8645,0,1,1,0
8646,0,1,1,0
8647,0,1,1,0
8648,0,1,1,0
8649,0,1,1,0
8650,0,1,1,0
8651,0,1,1,0
8652,0,1,0,1
8653,0,1,1,0
8654,0,1,0,1
8655,0,1,0,1
8656,0,1,0,1
8657,0,1,1,0
8658,0,1,0,1
8659,1,0,0,1
8660,0,1,0,1
8661,0,1,0,1
8662,0,1,1,0
8663,0,1,1,0
8664,0,1,1,0
8665,0,1,1,0
8666,0,1,1,0
8667,0,1,0,1
8668,0,1,1,0
8669,0,1,0,1
8670,0,1,0,1
8671,0,1,1,0
8672,0,1,1,0
8673,0,1,0,1
8674,0,1,0,1
8675,0,1,1,0
8676,0,1,1,0
8677,0,1,0,1
8678,0,1,1,0
8679,0,1,1,0
8680,0,1,0,1
8681,0,1,0,1
8682,0,1,1,0
8683,0,1,0,1
8684,0,1,1,0
8685,0,1,0,1
8686,0,1,0,1
8687,0,1,0,1
8688,0,1,0,1
8689,0,1,0,1
8690,0,1,0,1
8691,0,1,0,1
8692,0,1,1,0
8693,0,1,0,1
8694,0,1,0,1
8695,0,1,0,1
8696,0,1,1,0
8697,0,1,1,0
8698,1,0,0,1
8699,0,1,0,1
8700,0,1,0,1
8701,0,1,0,1
8702,0,1,1,0
8703,0,1,0,1
8704,1,0,0,1
8705,0,1,0,1
8706,0,1,1,0
8707,0,1,0,1
8708,0,1,0,1
8709,0,1,0,1
8710,1,0,0,1
8711,0,1,1,0
8712,0,1,1,0
8713,0,1,1,0
8714,0,1,0,1
8715,0,1,1,0
8716,0,1,1,0
8717,0,1,0,1
8718,0,1,0,1
8719,1,0,0,1
8720,1,0,1,0
8721,0,1,0,1
8722,0,1,1,0
8723,0,1,1,0
8724,0,1,1,0
8725,0,1,1,0
8726,0,1,0,1
8727,0,1,0,1
8728,0,1,1,0
8729,0,1,0,1
8730,0,1,0,1
8731,0,1,1,0
8732,0,1,1,0
8733,0,1,0,1
8734,0,1,1,0
8735,0,1,1,0
8736,1,0,1,0
8737,0,1,0,1
8738,1,0,0,1
8739,1,0,0,1
8740,1,0,0,1
8741,0,1,0,1
8742,0,1,0,1
8743,0,1,0,1
8744,0,1,0,1
8745,0,1,1,0
8746,1,0,1,0
8747,1,0,1,0
8748,0,1,0,1
8749,0,1,0,1
8750,0,1,1,0
8751,0,1,1,0
8752,0,1,0,1
8753,0,1,0,1
8754,0,1,1,0
8755,0,1,0,1
8756,0,1,1,0
8757,0,1,1,0
8758,0,1,1,0
8759,0,1,1,0
8760,0,1,1,0
8761,0,1,0,1
8762,0,1,0,1
8763,1,0,0,1
8764,1,0,1,0
8765,0,1,0,1
8766,0,1,0,1
8767,0,1,0,1
8768,0,1,0,1
8769,0,1,0,1
8770,0,1,1,0
8771,0,1,0,1
8772,0,1,1,0
8773,0,1,1,0
8774,0,1,1,0
8775,0,1,1,0
8776,0,1,0,1
8777,0,1,1,0
8778,0,1,1,0
8779,0,1,0,1
8780,0,1,1,0
8781,0,1,0,1
8782,0,1,1,0
8783,0,1,0,1
8784,0,1,1,0
8785,0,1,1,0
8786,0,1,1,0
8787,0,1,0,1
8788,0,1,0,1
8789,0,1,0,1
8790,0,1,0,1
8791,0,1,0,1
8792,0,1,1,0
8793,0,1,0,1
8794,0,1,0,1
8795,1,0,0,1
8796,0,1,1,0
8797,0,1,1,0
8798,0,1,0,1
8799,0,1,0,1
8800,0,1,1,0
8801,0,1,1,0
8802,1,0,1,0
8803,0,1,1,0
8804,0,1,0,1
8805,0,1,0,1
8806,0,1,1,0
8807,1,0,1,0
8808,0,1,1,0
8809,0,1,1,0
8810,0,1,0,1
8811,0,1,1,0
8812,0,1,0,1
8813,1,0,0,1
8814,1,0,0,1
8815,0,1,0,1
8816,0,1,0,1
8817,0,1,1,0
8818,1,0,1,0
8819,0,1,0,1
8820,0,1,1,0
8821,0,1,1,0
8822,0,1,1,0
8823,0,1,0,1
8824,0,1,1,0
8825,0,1,0,1
8826,1,0,0,1
8827,1,0,1,0
8828,0,1,1,0
8829,0,1,1,0
8830,1,0,1,0
8831,0,1,0,1
8832,0,1,1,0
8833,0,1,1,0
8834,0,1,0,1
8835,0,1,1,0
8836,1,0,1,0
8837,0,1,1,0
8838,0,1,1,0
8839,1,0,0,1
8840,1,0,0,1
8841,0,1,1,0
8842,1,0,1,0
8843,0,1,0,1
8844,0,1,0,1
8845,0,1,0,1
8846,0,1,1,0
8847,1,0,0,1
8848,0,1,0,1
8849,0,1,1,0
8850,0,1,1,0
8851,0,1,1,0
8852,0,1,1,0
8853,0,1,1,0
8854,0,1,0,1
8855,0,1,0,1
8856,1,0,1,0
8857,0,1,0,1
8858,0,1,1,0
8859,1,0,1,0
8860,0,1,0,1
8861,0,1,0,1
8862,1,0,1,0
8863,0,1,1,0
8864,0,1,0,1
8865,1,0,1,0
8866,0,1,1,0
8867,0,1,1,0
8868,1,0,1,0
8869,0,1,0,1
8870,0,1,0,1
8871,0,1,1,0
8872,0,1,1,0
8873,0,1,0,1
8874,0,1,1,0
8875,0,1,0,1
8876,1,0,0,1
8877,0,1,1,0
8878,0,1,1,0
8879,0,1,0,1
8880,1,0,0,1
8881,0,1,1,0
8882,0,1,1,0
8883,0,1,1,0
8884,1,0,0,1
8885,0,1,1,0
8886,0,1,0,1
8887,0,1,0,1
8888,0,1,0,1
8889,0,1,0,1
8890,0,1,1,0
8891,0,1,0,1
8892,1,0,1,0
8893,1,0,0,1
8894,0,1,0,1
8895,1,0,1,0
8896,0,1,1,0
8897,0,1,1,0
8898,0,1,0,1
8899,0,1,0,1
8900,1,0,0,1
8901,0,1,1,0
8902,0,1,1,0
8903,0,1,0,1
8904,0,1,0,1
8905,0,1,1,0
8906,0,1,0,1
8907,0,1,1,0
8908,0,1,1,0
8909,0,1,0,1
8910,0,1,0,1
8911,0,1,1,0
8912,0,1,0,1
8913,0,1,1,0
8914,0,1,0,1
8915,1,0,0,1
8916,0,1,1,0
8917,0,1,1,0
8918,0,1,0,1
8919,0,1,1,0
8920,0,1,1,0
8921,0,1,0,1
8922,0,1,1,0
8923,1,0,1,0
8924,0,1,1,0
8925,0,1,0,1
8926,0,1,0,1
8927,0,1,0,1
8928,0,1,0,1
8929,1,0,0,1
8930,0,1,0,1
8931,0,1,0,1
8932,0,1,0,1
8933,0,1,1,0
8934,0,1,0,1
8935,0,1,0,1
8936,0,1,0,1
8937,0,1,0,1
8938,1,0,1,0
8939,0,1,0,1
8940,1,0,0,1
8941,0,1,1,0
8942,0,1,0,1
8943,0,1,0,1
8944,0,1,1,0
8945,0,1,1,0
8946,0,1,1,0
8947,0,1,1,0
8948,0,1,1,0
8949,0,1,0,1
8950,1,0,1,0
8951,0,1,0,1
8952,1,0,1,0
8953,0,1,0,1
8954,0,1,1,0
8955,0,1,0,1
8956,0,1,0,1
8957,0,1,1,0
8958,0,1,0,1
8959,0,1,0,1
8960,0,1,0,1
8961,0,1,0,1
8962,0,1,1,0
8963,0,1,0,1
8964,1,0,1,0
8965,1,0,0,1
8966,1,0,1,0
8967,0,1,0,1
8968,0,1,1,0
8969,0,1,0,1
8970,1,0,1,0
8971,0,1,1,0
8972,0,1,0,1
8973,1,0,1,0
8974,0,1,0,1
8975,0,1,1,0
8976,0,1,0,1
8977,0,1,0,1
8978,0,1,0,1
8979,0,1,0,1
8980,1,0,1,0
8981,0,1,1,0
8982,0,1,0,1
8983,0,1,0,1
8984,0,1,0,1
8985,1,0,1,0
8986,0,1,1,0
